Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-05-08 00:00:00-04:00,56.056115148532704,56.056115148532704,51.594503380597395,51.70890426635742,1078277,0.0,0.0
2000-05-09 00:00:00-04:00,52.166515377106656,52.77665139185121,47.933704502628814,48.925174713134766,1718561,0.0,0.0
2000-05-10 00:00:00-04:00,48.20064610099666,48.62011180806437,46.21770547189058,46.980377197265625,1601409,0.0,0.0
2000-05-11 00:00:00-04:00,47.28543742524602,48.4294400223201,46.37023664911309,46.713436126708984,1681934,0.0,0.0
2000-05-12 00:00:00-04:00,51.25131968036946,59.793205209159,50.183583175816736,55.25532913208008,13565912,0.0,0.0
2000-05-15 00:00:00-04:00,54.91212261414769,55.52225210375533,51.93771206796919,53.806251525878906,4442844,0.0,0.0
2000-05-16 00:00:00-04:00,54.98838075170283,59.144921702281145,53.69184593789365,53.99691390991211,5770804,0.0,0.0
2000-05-17 00:00:00-04:00,50.79369733125063,51.098765256703274,46.86595877267318,47.590492248535156,12450728,0.0,0.0
2000-05-18 00:00:00-04:00,47.590511562203204,48.162512934381766,43.3195686340332,43.3195686340332,6153437,0.0,0.0
2000-05-19 00:00:00-04:00,44.349159615715024,45.569428260739166,40.34515098891315,40.65021896362305,5261093,0.0,0.0
2000-05-22 00:00:00-04:00,40.879035113582226,41.48916802344669,36.56995699885338,38.057159423828125,7820692,0.0,0.0
2000-05-23 00:00:00-04:00,37.7902157688984,38.59101885866377,34.510740477440585,35.38780975341797,5214680,0.0,0.0
2000-05-24 00:00:00-04:00,35.23529795135987,36.56996837760558,32.947291506367215,35.99796676635742,7957276,0.0,0.0
2000-05-25 00:00:00-04:00,36.15048900951683,41.94676971435547,35.540356082269795,41.94676971435547,7678096,0.0,0.0
2000-05-26 00:00:00-04:00,40.87902838253849,41.794229223548676,39.239290559730534,39.658756256103516,4956329,0.0,0.0
2000-05-30 00:00:00-04:00,40.38327749927358,46.63715506774872,40.307011334548726,45.988887786865234,5338822,0.0,0.0
2000-05-31 00:00:00-04:00,45.14997878669845,47.704917887549215,44.387310204127076,44.92117691040039,4408313,0.0,0.0
2000-06-01 00:00:00-04:00,45.416902401506135,46.56090503006522,44.38730068656614,44.539833068847656,3948232,0.0,0.0
2000-06-02 00:00:00-04:00,44.84490228665513,50.03104897635881,44.84490228665513,49.87851333618164,17086356,0.0,0.0
2000-06-05 00:00:00-04:00,49.42090651140221,51.09877555895192,46.67530113640468,48.20063781738281,10643114,0.0,0.0
2000-06-06 00:00:00-04:00,45.874507445667525,46.06517456972705,42.13743116333769,43.3195686340332,12180774,0.0,0.0
2000-06-07 00:00:00-04:00,42.7094220285379,44.0822262855683,39.96381676829256,40.87902069091797,11422359,0.0,0.0
2000-06-08 00:00:00-04:00,40.879032431468595,42.59503661868914,40.76463150155728,42.175567626953125,9571267,0.0,0.0
2000-06-09 00:00:00-04:00,42.55689535664222,44.425431660973985,42.55689535664222,43.2432975769043,9270138,0.0,0.0
2000-06-12 00:00:00-04:00,44.31105201825167,44.31105201825167,39.81130883912469,40.2689094543457,5674901,0.0,0.0
2000-06-13 00:00:00-04:00,39.35368037765689,43.77715419988013,39.35368037765689,42.13741683959961,7718358,0.0,0.0
2000-06-14 00:00:00-04:00,43.167025621290726,43.62462924405214,40.879023776562086,41.33662414550781,5610873,0.0,0.0
2000-06-15 00:00:00-04:00,41.45101903472498,41.45101903472498,39.54434839601808,40.23074722290039,6797775,0.0,0.0
2000-06-16 00:00:00-04:00,40.38329057365688,40.61208914190666,37.82835207839807,38.209686279296875,6487699,0.0,0.0
2000-06-19 00:00:00-04:00,37.904614943155686,42.09929078512249,37.904614943155686,41.48915481567383,6811475,0.0,0.0
2000-06-20 00:00:00-04:00,42.06116972575776,46.2939816605555,41.717970165127284,44.92117691040039,11718176,0.0,0.0
2000-06-21 00:00:00-04:00,44.76864006352157,48.77264972564257,44.73050533664153,47.89558029174805,8977676,0.0,0.0
2000-06-22 00:00:00-04:00,48.65824579731958,48.69637726803119,45.37877011768469,46.21770477294922,6733747,0.0,0.0
2000-06-23 00:00:00-04:00,45.11183485662519,47.28543922293862,45.07370338756254,45.836368560791016,3969481,0.0,0.0
2000-06-26 00:00:00-04:00,45.760102368849765,46.56090551877279,45.188101048566445,45.836368560791016,3824369,0.0,0.0
2000-06-27 00:00:00-04:00,45.68383204609493,46.86596930264921,45.2262316820085,46.027034759521484,4110120,0.0,0.0
2000-06-28 00:00:00-04:00,48.048110727910725,48.92518012595944,47.437977899480074,48.505714416503906,9895184,0.0,0.0
2000-06-29 00:00:00-04:00,48.73450966960578,48.77264439231576,45.76010216652071,46.29397201538086,8660750,0.0,0.0
2000-06-30 00:00:00-04:00,46.789698845779306,48.50570586794542,44.940230069957515,44.99742889404297,8280214,0.0,0.0
2000-07-03 00:00:00-04:00,45.14996809536668,45.26436575261019,43.777163670286164,44.95930099487305,3195688,0.0,0.0
2000-07-05 00:00:00-04:00,44.00597567655225,44.349175235339914,42.48063851959977,42.86197280883789,5399915,0.0,0.0
2000-07-06 00:00:00-04:00,42.70943429478408,42.97637088251594,41.679832433215026,42.175567626953125,4201409,0.0,0.0
2000-07-07 00:00:00-04:00,42.70943830320125,42.976374915985964,40.72650059596019,41.18410110473633,5992247,0.0,0.0
2000-07-10 00:00:00-04:00,41.33662719736755,42.861964042345186,41.260361005881855,41.794227600097656,5362728,0.0,0.0
2000-07-11 00:00:00-04:00,41.48916791275963,41.832370724095824,40.34516504927214,41.0697021484375,4176665,0.0,0.0
2000-07-12 00:00:00-04:00,42.366226034070856,43.09075968460654,41.5272914771833,42.09929275512695,3792494,0.0,0.0
2000-07-13 00:00:00-04:00,42.09929969081553,44.234769527992405,41.946764039278165,43.3195686340332,5840564,0.0,0.0
2000-07-14 00:00:00-04:00,43.62463195736623,47.74303878784534,43.62463195736623,47.01850509643555,7603582,0.0,0.0
2000-07-17 00:00:00-04:00,46.90410358399979,49.38277589656729,46.522769382066336,47.743038177490234,6166159,0.0,0.0
2000-07-18 00:00:00-04:00,47.590498490547894,47.590498490547894,45.14996127445351,46.751564025878906,3661502,0.0,0.0
2000-07-19 00:00:00-04:00,46.37023230041294,46.40836701826538,44.387295302211804,45.18809509277344,3539037,0.0,0.0
2000-07-20 00:00:00-04:00,45.073711783314394,46.560914191541606,32.94728088378906,32.94728088378906,3551619,0.0,0.0
2000-07-21 00:00:00-04:00,31.421950692549164,31.421950692549164,28.218743295650842,29.32461166381836,36442085,0.0,0.0
2000-07-24 00:00:00-04:00,30.506726161277097,30.62112378133006,29.133922182493713,30.201658248901367,13987130,0.0,0.0
2000-07-25 00:00:00-04:00,29.934732613072097,30.201669166530234,27.30352783203125,27.30352783203125,9135790,0.0,0.0
2000-07-26 00:00:00-04:00,28.02806185056718,28.447527490599224,26.12138934947113,26.235790252685547,11385312,0.0,0.0
2000-07-27 00:00:00-04:00,26.99846478292374,27.417932145889218,24.63419300845784,24.862993240356445,9849609,0.0,0.0
2000-07-28 00:00:00-04:00,25.47311871848636,25.549384893156347,24.100314559165795,25.16805076599121,9616982,0.0,0.0
2000-07-31 00:00:00-04:00,25.053660371423312,25.740061067119132,24.481658978222708,24.862993240356445,8053179,0.0,0.0
2000-08-01 00:00:00-04:00,24.824858055883634,25.12992611074119,24.10032264577805,24.710458755493164,5931015,0.0,0.0
2000-08-02 00:00:00-04:00,24.481647491455075,25.129914782152714,24.10031178133554,24.481647491455078,6748845,0.0,0.0
2000-08-03 00:00:00-04:00,23.87151601063059,25.015520095825195,23.52831657467069,25.015520095825195,8592108,0.0,0.0
2000-08-04 00:00:00-04:00,24.710452572876147,25.282453812436813,24.176584423904643,24.443517684936523,5152469,0.0,0.0
2000-08-07 00:00:00-04:00,24.786725180150068,25.168057786782782,23.757121773445153,24.25285530090332,5560825,0.0,0.0
2000-08-08 00:00:00-04:00,24.214727256251336,24.214727256251336,23.299524579380154,23.68086051940918,5116121,0.0,0.0
2000-08-09 00:00:00-04:00,23.642715085838432,24.329117189552193,23.490182731153297,23.985916137695312,4680504,0.0,0.0
2000-08-10 00:00:00-04:00,23.833379208222293,24.29098109640126,23.60457907758654,23.795246124267578,3123691,0.0,0.0
2000-08-11 00:00:00-04:00,24.25285610106438,24.901125295616513,23.757122557250753,24.786725997924805,3431251,0.0,0.0
2000-08-14 00:00:00-04:00,25.625654945980084,26.578992035077334,25.320588574224185,26.540857315063477,5536080,0.0,0.0
2000-08-15 00:00:00-04:00,26.69339353073167,26.99846155472503,25.93072509765625,25.93072509765625,4487440,0.0,0.0
2000-08-16 00:00:00-04:00,26.083256943975705,26.540857315063477,25.3968547604362,26.540857315063477,3141306,0.0,0.0
2000-08-17 00:00:00-04:00,26.312058475017764,28.82886389851603,26.312058475017764,28.37126350402832,9532403,0.0,0.0
2000-08-18 00:00:00-04:00,35.2352738893327,35.46407242529581,33.595536406094595,34.396339416503906,17783678,0.0,0.0
2000-08-21 00:00:00-04:00,35.54034951438011,36.913150787353516,34.968348170520514,36.913150787353516,8576171,0.0,0.0
2000-08-22 00:00:00-04:00,36.83688459226878,36.913150787353516,36.036081409338905,36.913150787353516,4971568,0.0,0.0
2000-08-23 00:00:00-04:00,36.53181655811378,36.95128551180392,36.18861705332445,36.913150787353516,3263631,0.0,0.0
2000-08-24 00:00:00-04:00,36.83687382110615,37.02754087997465,36.07420558563213,36.45553970336914,3031004,0.0,0.0
2000-08-25 00:00:00-04:00,36.41742017685836,36.64622204444155,35.42595300956967,35.69288635253906,2444123,0.0,0.0
2000-08-28 00:00:00-04:00,35.578475067968824,35.9216777694963,34.93020763683766,35.769142150878906,3708894,0.0,0.0
2000-08-29 00:00:00-04:00,35.76915548049745,39.04863183019619,35.69288926967541,38.43849563598633,6009023,0.0,0.0
2000-08-30 00:00:00-04:00,38.62914779849367,39.01048195842996,37.14194587626834,37.44701385498047,3459770,0.0,0.0
2000-08-31 00:00:00-04:00,37.59955399590559,37.904622037729226,36.45555127942906,37.21821975708008,3479902,0.0,0.0
2000-09-01 00:00:00-04:00,37.02754594951927,38.24781464258507,36.68434649809362,37.75208282470703,3138230,0.0,0.0
2000-09-05 00:00:00-04:00,37.63768492153756,38.13341677891034,37.37074837825581,37.713951110839844,2044994,0.0,0.0
2000-09-06 00:00:00-04:00,37.637690735299984,38.05715646816388,36.493687957608095,36.60808563232422,2235402,0.0,0.0
2000-09-07 00:00:00-04:00,36.60807706105185,37.90461519115942,36.15047670787912,37.75208282470703,2123003,0.0,0.0
2000-09-08 00:00:00-04:00,36.95128535731621,37.25635339019577,36.0742159829685,36.150482177734375,2015776,0.0,0.0
2000-09-11 00:00:00-04:00,35.99795343324951,35.99795343324951,34.16754830444677,34.62514877319336,2978858,0.0,0.0
2000-09-12 00:00:00-04:00,34.05315024727496,35.31155408287685,33.55741500854492,33.55741500854492,2830251,0.0,0.0
2000-09-13 00:00:00-04:00,34.62515169492885,34.62515169492885,32.68034872519562,33.55741500854492,3523240,0.0,0.0
2000-09-14 00:00:00-04:00,33.93874138879401,34.93021163493594,33.900609920136795,34.015010833740234,3569094,0.0,0.0
2000-09-15 00:00:00-04:00,33.976876297560445,35.883547355352256,33.938741574878236,34.777679443359375,3772783,0.0,0.0
2000-09-18 00:00:00-04:00,34.85395230655039,35.1971518611208,32.032079902390244,32.94728088378906,4730692,0.0,0.0
2000-09-19 00:00:00-04:00,32.68034271252197,32.94727602155222,31.727007141831038,32.871009826660156,3198065,0.0,0.0
2000-09-20 00:00:00-04:00,32.68034537951744,32.87101250921569,31.574474074977765,32.03207778930664,1968104,0.0,0.0
2000-09-21 00:00:00-04:00,32.108341885326084,32.108341885326084,28.676333775767844,29.286466598510742,2929789,0.0,0.0
2000-09-22 00:00:00-04:00,29.324597571135307,30.50673484802246,29.210196664692084,30.50673484802246,3445231,0.0,0.0
2000-09-25 00:00:00-04:00,30.659278123919755,31.68888014042884,29.400874213156712,29.477140426635742,2388483,0.0,0.0
2000-09-26 00:00:00-04:00,29.591535320282457,30.08727048720992,27.532331708511386,27.570463180541992,3050156,0.0,0.0
2000-09-27 00:00:00-04:00,28.180593527359882,28.52379297476462,27.0747241220897,28.066192626953125,3916777,0.0,0.0
2000-09-28 00:00:00-04:00,28.104325971486123,29.553396380248476,28.104325971486123,29.257862091064453,4224616,0.0,0.0
2000-09-29 00:00:00-04:00,29.477132878486238,30.35420224344789,29.17206810268743,29.85846710205078,3677439,0.0,0.0
2000-10-02 00:00:00-04:00,29.972866219342194,31.345670643233337,29.972866219342194,30.84993553161621,3008216,0.0,0.0
2000-10-03 00:00:00-04:00,31.11686762645178,33.862473114989335,30.69740197412582,32.41340255737305,5556071,0.0,0.0
2000-10-04 00:00:00-04:00,32.2608726083641,35.76914673251833,32.03207403185471,35.311546325683594,5531187,0.0,0.0
2000-10-05 00:00:00-04:00,35.349674452683125,35.349674452683125,33.3286028413131,33.633670806884766,3998839,0.0,0.0
2000-10-06 00:00:00-04:00,34.05315531618927,34.12942479028273,31.231282389245823,31.841415405273438,2791806,0.0,0.0
2000-10-09 00:00:00-04:00,31.803276039069182,31.803276039069182,30.58300705566091,30.926206588745117,2161588,0.0,0.0
2000-10-10 00:00:00-04:00,31.49820698548881,32.29901020916222,29.515269543316847,30.239803314208984,3090419,0.0,0.0
2000-10-11 00:00:00-04:00,29.286461344236816,29.47712842722698,27.341659050026465,27.951791763305664,5527832,0.0,0.0
2000-10-12 00:00:00-04:00,28.561931391848333,28.75259849928074,26.42646011398696,27.30352783203125,4176665,0.0,0.0
